club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
saint-etienne,Saint-Étienne,strasbourg,Strasbourg,Robert Szczepaniak,robert szczepaniak,Q3436374,,robert szczepaniak
saint-etienne,Saint-Étienne,strasbourg,Strasbourg,Ronaël Pierre-Gabriel,ronael pierre gabriel,Q21622376,,ronael julien pierre gabriel;ronael pierre gabriel
saint-etienne,Saint-Étienne,strasbourg,Strasbourg,Saïdou Sow,saidou sow,Q99539412,,saidou sow
saint-etienne,Saint-Étienne,strasbourg,Strasbourg,Stefan Bajic,stefan bajic,Q60050183,,stefan bajic
saint-etienne,Saint-Étienne,strasbourg,Strasbourg,Yvon Pouliquen,yvon pouliquen,Q1405667,,yvon pouliquen
saint-etienne,Saint-Étienne,sunderland,Sunderland,Adil Aouchiche,adil aouchiche,Q63636233,,adil aouchiche
saint-etienne,Saint-Étienne,sunderland,Sunderland,Anthony Le Tallec,anthony le tallec,Q128895,,anthony le tallec
saint-etienne,Saint-Étienne,sunderland,Sunderland,Patrice Carteron,patrice carteron,Q2710324,,patrice carteron
saint-etienne,Saint-Étienne,sunderland,Sunderland,Pierre Ekwah,pierre ekwah,Q116254169,,pierre ekwah;pierre emmanuel ekwah elimby
saint-etienne,Saint-Étienne,sunderland,Sunderland,Steed Malbranque,steed malbranque,Q13054,,steed claude malbranque;steed malbranque
saint-etienne,Saint-Étienne,sunderland,Sunderland,Wahbi Khazri,wahbi khazri,Q27794,,wahbi khazri
saint-etienne,Saint-Étienne,sunderland,Sunderland,Yann M'Vila,yann m vila,Q1925,,yann gerard m vila;yann m vila
saint-etienne,Saint-Étienne,toulouse,Toulouse,Albin Ebondo,albin ebondo,Q2723134,,albin ebondo
saint-etienne,Saint-Étienne,toulouse,Toulouse,Armand Fouillen,armand fouillen,Q2861842,,armand fouillen
saint-etienne,Saint-Étienne,toulouse,Toulouse,Bruno Carotti,bruno carotti,Q941212,,bruno carotti
saint-etienne,Saint-Étienne,toulouse,Toulouse,Cheikh M'Bengue,cheikh m bengue,Q60575,,cheikh m bengue;cheikh sidy bouya m bengue
saint-etienne,Saint-Étienne,toulouse,Toulouse,Christian Lopez,christian lopez,Q953285,,christian lopez
saint-etienne,Saint-Étienne,toulouse,Toulouse,Dominique Rocheteau,dominique rocheteau,Q433193,,dominique claude rocheteau;dominique rocheteau
saint-etienne,Saint-Étienne,toulouse,Toulouse,Emmanuel Rivière,emmanuel riviere,Q60596,,emmanuel jose riviere;emmanuel riviere
saint-etienne,Saint-Étienne,toulouse,Toulouse,Fabrice Jau,fabrice jau,Q3063888,,fabrice jau
saint-etienne,Saint-Étienne,toulouse,Toulouse,Franck Tabanou,franck tabanou,Q60594,,franck pascal paul tabanou;franck tabanou
saint-etienne,Saint-Étienne,toulouse,Toulouse,François Clerc,francois clerc,Q311925,,francois clerc;francois jacques clerc
saint-etienne,Saint-Étienne,toulouse,Toulouse,Gérald Passi,gerald passi,Q794781,,gerald passi
saint-etienne,Saint-Étienne,toulouse,Toulouse,Hérita Ilunga,herita ilunga,Q389031,,herita ilunga;nkongolo herita ilunga
saint-etienne,Saint-Étienne,toulouse,Toulouse,Jean-François Soucasse,jean francois soucasse,Q16802189,,jean francois soucasse
saint-etienne,Saint-Étienne,toulouse,Toulouse,Jean-Luc Sassus,jean luc sassus,Q974084,,jean luc sassus
saint-etienne,Saint-Étienne,toulouse,Toulouse,Kader Bamba,kader bamba,Q66972720,,abdoul kader bamba;kader bamba
saint-etienne,Saint-Étienne,toulouse,Toulouse,Krimau,krimau,Q1169405,,abdelkrim merry;krimau
saint-etienne,Saint-Étienne,toulouse,Toulouse,Lamine Diatta,lamine diatta,Q462792,,lamine diatta
saint-etienne,Saint-Étienne,toulouse,Toulouse,Laurent Batlles,laurent batlles,Q732431,,laurent batlles
saint-etienne,Saint-Étienne,toulouse,Toulouse,Laurent Roussey,laurent roussey,Q2301849,,laurent roussey
saint-etienne,Saint-Étienne,toulouse,Toulouse,Mathieu Cafaro,mathieu cafaro,Q27049019,,mathieu cafaro
saint-etienne,Saint-Étienne,toulouse,Toulouse,Max Gradel,max gradel,Q714036,,max alain gradel;max gradel
saint-etienne,Saint-Étienne,toulouse,Toulouse,Pascal Despeyroux,pascal despeyroux,Q3367370,,pascal despeyroux
saint-etienne,Saint-Étienne,toulouse,Toulouse,Paulo Machado,paulo machado,Q552239,,paulo machado;paulo ricardo ribeiro de jesus machado
saint-etienne,Saint-Étienne,toulouse,Toulouse,Philippe Montanier,philippe montanier,Q746357,,philippe jacques william montanier;philippe montanier
saint-etienne,Saint-Étienne,toulouse,Toulouse,Sohaib Naïr,sohaib nair,Q133342235,,sohaib nair
saint-etienne,Saint-Étienne,toulouse,Toulouse,Sylvain Kastendeuch,sylvain kastendeuch,Q722848,,sylvain kastendeuch;sylvain pierre kastendeuch
saint-etienne,Saint-Étienne,trabzonspor,Trabzonspor,Benjamin Bouchouari,benjamin bouchouari,Q101628281,,benjamin bouchouari
saint-etienne,Saint-Étienne,trabzonspor,Trabzonspor,Carl Medjaniكارل مجاني,carl medjani,Q368416,,carl medjani
saint-etienne,Saint-Étienne,trabzonspor,Trabzonspor,Didier Zokora,didier zokora,Q207397,,deguy alain didier zokora;didier zokora
saint-etienne,Saint-Étienne,twente,Twente,Ricky van Wolfswinkel,ricky van wolfswinkel,Q251966,,ricky van wolfswinkel
saint-etienne,Saint-Étienne,twente,Twente,Spasoje Samardžić,spasoje samardzic,Q2580347,,spasoje samardzic
saint-etienne,Saint-Étienne,udinese,Udinese,Gabriel Silva,gabriel silva,Q2017085,,gabriel henrique silva;gabriel moises antunes da silva;gabriel silva;gabriel silva vieira
saint-etienne,Saint-Étienne,udinese,Udinese,Gelson Fernandes,gelson fernandes,Q213095,,gelson da conceicao tavares fernandes;gelson fernandes
saint-etienne,Saint-Étienne,udinese,Udinese,Giovanni Bia,giovanni bia,Q1403478,,giovanni bia
saint-etienne,Saint-Étienne,udinese,Udinese,João Ferreira,joao ferreira,Q66858015,,joao diogo fonseca ferreira;joao ferreira
saint-etienne,Saint-Étienne,union-berlin,Union Berlin,Neven Subotić,neven subotic,Q161038,,neven subotic
saint-etienne,Saint-Étienne,union-berlin,Union Berlin,Salif Keïta,salif keita,Q1604071,,salif keita;salif keita traore
saint-etienne,Saint-Étienne,utrecht,Utrecht,Jean-Christophe Bahebeck,jean christophe bahebeck,Q60583,,jean christophe bahebeck
saint-etienne,Saint-Étienne,utrecht,Utrecht,Oussama Tannane,oussama tannane,Q3375006,,oussama tannane
saint-etienne,Saint-Étienne,utrecht,Utrecht,Ricky van Wolfswinkel,ricky van wolfswinkel,Q251966,,ricky van wolfswinkel
saint-etienne,Saint-Étienne,utrecht,Utrecht,Rob Witschge,rob witschge,Q706125,,rob witschge;robert witschge
saint-etienne,Saint-Étienne,bochum,VfL Bochum,Anthony Losilla,anthony losilla,Q573540,,anthony losilla
saint-etienne,Saint-Étienne,bochum,VfL Bochum,Ibrahim Sissoko,ibrahim sissoko,Q641554,,ibrahim sissoko
saint-etienne,Saint-Étienne,bochum,VfL Bochum,Patrick Guillou,patrick guillou,Q267147,,patrick guillou
saint-etienne,Saint-Étienne,bochum,VfL Bochum,Roland Wohlfarth,roland wohlfarth,Q683030,,roland wohlfarth
saint-etienne,Saint-Étienne,bochum,VfL Bochum,Saidy Janko,saidy janko,Q17619317,,saidy janko
saint-etienne,Saint-Étienne,vitoria-guimaraes,Vitória Guimarães,Brandão,brandao,Q183210,,brandao;evaeverson lemos da silva;idebrando dalsoto;jose candido de campos
saint-etienne,Saint-Étienne,vitoria-guimaraes,Vitória Guimarães,Falaye Sacko,falaye sacko,Q23908111,,falaye sacko
saint-etienne,Saint-Étienne,vitoria-guimaraes,Vitória Guimarães,Hernâni,hernani,Q2063449,,hernani;hernani azevedo junior;hernani ferreira da silva;hernani fortes;hernani jorge santos fortes;hernani madruga neves;hernani neves;hernani silva
saint-etienne,Saint-Étienne,vitoria-guimaraes,Vitória Guimarães,João Ferreira,joao ferreira,Q66858015,,joao diogo fonseca ferreira;joao ferreira
saint-etienne,Saint-Étienne,wolverhampton,Wolverhampton Wanderers,Bakary Sako,bakary sako,Q401771,,bakary sako
saint-etienne,Saint-Étienne,wolverhampton,Wolverhampton Wanderers,Hassan Kachloul,hassan kachloul,Q2557847,,hassan kachloul
saint-etienne,Saint-Étienne,young-boys,Young Boys,Didier Tholot,didier tholot,Q1210598,,didier tholot
saint-etienne,Saint-Étienne,young-boys,Young Boys,Saidy Janko,saidy janko,Q17619317,,saidy janko
saint-etienne,Saint-Étienne,young-boys,Young Boys,Slavko Kodrnja,slavko kodrnja,Q733431,,slavko kodrnja;slavoljub kodrnja
saint-etienne,Saint-Étienne,young-boys,Young Boys,Yoric Ravet,yoric ravet,Q952280,,yoric ravet
saint-etienne,Saint-Étienne,zamalek,Zamalek,Mahmoud Bentayg,mahmoud bentayg,Q114569937,,mahmoud bentayg
saint-etienne,Saint-Étienne,zenit,Zenit,Aleksandr Panov,aleksandr panov,Q2309946,,aleksandr panov;aleksandr vladimirovich panov
saint-etienne,Saint-Étienne,zenit,Zenit,Hernâni,hernani,Q2063449,,hernani;hernani azevedo junior;hernani ferreira da silva;hernani fortes;hernani jorge santos fortes;hernani madruga neves;hernani neves;hernani silva
saint-etienne,Saint-Étienne,zenit,Zenit,Rodrigão,rodrigao,Q3940036,,rodrigao;rodrigo de souza prado;rodrigo dias carneiro;rodrigo fernandes alflen;rodrigo gomes dos santos
saint-etienne,Saint-Étienne,zenit,Zenit,Yohan Mollo,yohan mollo,Q1362018,,yohan mollo
saint-etienne,Saint-Étienne,caykur-rizespor,Çaykur Rizespor,Alexander Søderlund,alexander soderlund,Q376002,,alexander soderlund;alexander toft soderlund
saint-etienne,Saint-Étienne,caykur-rizespor,Çaykur Rizespor,Bryan Dabo,bryan dabo,Q1753120,,bryan boulaye kevin dabo;bryan dabo
saint-etienne,Saint-Étienne,caykur-rizespor,Çaykur Rizespor,Ismaël Diomandé,ismael diomande,Q6084996,,ismael diomande;tiemoko ismael diomande
saint-etienne,Saint-Étienne,istanbul-basaksehir,İstanbul Başakşehir,Danijel Aleksić,danijel aleksic,Q981046,,danijel aleksic
saint-etienne,Saint-Étienne,istanbul-basaksehir,İstanbul Başakşehir,Enzo Crivelli,enzo crivelli,Q16236714,,enzo crivelli;enzo vito gabriel crivelli
saint-etienne,Saint-Étienne,istanbul-basaksehir,İstanbul Başakşehir,Mevlüt Erdinç,mevlut erdinc,Q440846,,mevlut erdinc
sampdoria,Sampdoria,koln,1. FC Köln,Jeff Chabot,jeff chabot,Q39082971,,jeff chabot;julian jeffrey gaston chabot
sampdoria,Sampdoria,aek-athens,AEK Athens,Alberto Brignoli,alberto brignoli,Q16524787,,alberto brignoli
sampdoria,Sampdoria,aek-athens,AEK Athens,Filippo Dal Moro,filippo dal moro,Q3745168,,filippo dal moro
sampdoria,Sampdoria,aek-athens,AEK Athens,Lazaros Christodoulopoulos,lazaros christodoulopoulos,Q939590,,lazaros christodoulopoulos
sampdoria,Sampdoria,aek-athens,AEK Athens,Marios Oikonomou,marios oikonomou,Q6765493,,marios oikonomou
sampdoria,Sampdoria,aek-athens,AEK Athens,Nenad Krstičić,nenad krsticic,Q1440840,,nenad krsticic
sampdoria,Sampdoria,aek-athens,AEK Athens,Savvas Gentsoglou,savvas gentsoglou,Q2702821,,savvas gentsoglou
sampdoria,Sampdoria,aik,AIK,Lennart Skoglund,lennart skoglund,Q539781,,karl lennart skoglund;lennart skoglund
sampdoria,Sampdoria,az-alkmaar,AZ Alkmaar,Graziano Pellè,graziano pelle,Q218680,,graziano pelle
sampdoria,Sampdoria,az-alkmaar,AZ Alkmaar,Niklas Moisander,niklas moisander,Q128920,,niklas kristian moisander;niklas moisander
sampdoria,Sampdoria,az-alkmaar,AZ Alkmaar,Sergio Romero,sergio romero,Q215463,,sergio german romero;sergio romero
sampdoria,Sampdoria,az-alkmaar,AZ Alkmaar,Simon Poulsen,simon poulsen,Q298470,,simon busk poulsen;simon poulsen
sampdoria,Sampdoria,adana-demirspor,Adana Demirspor,Birkir Bjarnason,birkir bjarnason,Q865680,,birkir bjarnason
sampdoria,Sampdoria,adana-demirspor,Adana Demirspor,Jonathan Bottinelli,jonathan bottinelli,Q1703104,,jonathan bottinelli;jonathan pablo bottinelli
sampdoria,Sampdoria,adana-demirspor,Adana Demirspor,M'Baye Niang,m baye niang,Q26522,,m baye hamady niang;m baye niang
sampdoria,Sampdoria,ajax,Ajax,Clarence Seedorf,clarence seedorf,DEMO-095-clarence-seedorf,,clarence clyde seedorf;clarence seedorf
sampdoria,Sampdoria,ajax,Ajax,Luis Suárez,luis suarez,DEMO-031-luis-suárez,,luis alberto suarez diaz;luis javier suarez charris;luis suarez;luis suarez miramontes
